cluster_id,catalog,ra_deg,dec_deg,z,M500c_Msun,M500c_method,R500c_Mpc
J1134.2+5952,MCXC-I,173.55916666666664,59.87638888888889,0.29,8.3499994e+13,X-ray_Lx_scaling,0.602
J1134.8+4903,MCXC-I,173.71041666666665,49.05777777777777,0.0341,4.608e+13,X-ray_Lx_scaling,0.5392
J1135.2-1331,MCXC-I,173.82166666666666,-13.51888888888889,0.0722,1.2622e+14,X-ray_Lx_scaling,0.7455
J1135.9+2131,MCXC-I,173.9770833333333,21.517777777777777,0.133,5.1819997e+13,X-ray_Lx_scaling,0.543
J1138.7+0315,MCXC-I,174.67999999999998,3.2591666666666668,0.127,4.596e+13,X-ray_Lx_scaling,0.5228
J1139.4-3327,MCXC-I,174.86374999999998,-33.45388888888889,0.1076,2.142e+14,X-ray_Lx_scaling,0.8789
J1140.3+6608,MCXC-I,175.0995833333333,66.13861111111112,0.7843,2.2159e+14,X-ray_Lx_scaling,0.6865
J1141.2+1044,MCXC-I,175.30624999999998,10.741388888888888,0.109,1.3779e+14,X-ray_Lx_scaling,0.7584
J1141.4-1216,MCXC-I,175.35125,-12.272222222222224,0.1195,2.7788999e+14,X-ray_Lx_scaling,0.9548
J1142.0+2145,MCXC-I,175.51916666666665,21.75,0.131,8.95e+13,X-ray_Lx_scaling,0.6519
J1142.1+1008,MCXC-I,175.5258333333333,10.147777777777778,0.119,8.099e+13,X-ray_Lx_scaling,0.6331
J1142.2+1027,MCXC-I,175.56916666666663,10.450555555555555,0.117,6.3919998e+13,X-ray_Lx_scaling,0.5855
J1142.5+5832,MCXC-I,175.6283333333333,58.538888888888884,0.322,4.4294e+14,X-ray_Lx_scaling,1.0373
J1142.6+1028,MCXC-I,175.66416666666663,10.473333333333333,0.188,4.192e+13,X-ray_Lx_scaling,0.4964
J1143.5+4623,MCXC-I,175.87625,46.38444444444444,0.1167,3.5238e+14,X-ray_Lx_scaling,1.0344
J1144.6+1945,MCXC-I,176.1520833333333,19.75888888888889,0.0214,2.1398e+14,X-ray_Lx_scaling,0.9032
J1144.6+6724,MCXC-I,176.16749999999996,67.41000000000001,0.1159,2.4747e+14,X-ray_Lx_scaling,0.9197
J1145.3-3425,MCXC-I,176.32958333333332,-34.42861111111111,0.0697,1.6403e+14,X-ray_Lx_scaling,0.8141
J1145.3+1529,MCXC-I,176.34416666666664,15.49472222222222,0.067,1.09329995e+14,X-ray_Lx_scaling,0.7118
J1145.6-5420,MCXC-I,176.4108333333333,-54.34138888888889,0.155,3.984e+14,X-ray_Lx_scaling,1.0637
J1146.4+2854,MCXC-I,176.61208333333335,28.905277777777776,0.149,9.4770005e+13,X-ray_Lx_scaling,0.6604
J1147.3+5544,MCXC-I,176.83624999999998,55.74333333333333,0.051,7.138e+13,X-ray_Lx_scaling,0.6206
J1149.0+5135,MCXC-I,177.27166666666665,51.58555555555556,0.132,1.5852e+14,X-ray_Lx_scaling,0.7885
J1149.5+2224,MCXC-I,177.3970833333333,22.4025,0.545,9.3427e+14,X-ray_Lx_scaling,1.22
J1149.7-1219,MCXC-I,177.44916666666666,-12.317777777777778,0.1557,3.4057e+14,X-ray_Lx_scaling,1.0093
J1149.8+1046,MCXC-I,177.46916666666667,10.77638888888889,0.303,1.9951e+14,X-ray_Lx_scaling,0.8009
J1151.6-1619,MCXC-I,177.90874999999997,-16.320555555555554,0.0722,1.5451e+14,X-ray_Lx_scaling,0.7974
J1151.6+8104,MCXC-I,177.91791666666663,81.07722222222222,0.29,5.185e+13,X-ray_Lx_scaling,0.5136
J1152.5+3732,MCXC-I,178.14916666666664,37.54611111111111,0.23,1.4603e+14,X-ray_Lx_scaling,0.7414
J1155.3+2324,MCXC-I,178.8270833333333,23.4075,0.1427,5.5454e+14,X-ray_Lx_scaling,1.1927
J1156.0+7325,MCXC-I,179.01791666666665,73.41805555555555,0.083,1.2996e+14,X-ray_Lx_scaling,0.7501
J1156.7+4238,MCXC-I,179.19416666666666,42.635555555555555,0.174,1.4338e+14,X-ray_Lx_scaling,0.7516
J1156.9+2415,MCXC-I,179.2408333333333,24.258055555555554,0.1392,2.3746e+14,X-ray_Lx_scaling,0.9
J1157.3+3336,MCXC-I,179.3258333333333,33.61222222222222,0.2138,4.1921e+14,X-ray_Lx_scaling,1.0598
J1157.4+0503,MCXC-I,179.36958333333328,5.062777777777778,0.077,1.3263e+14,X-ray_Lx_scaling,0.7567
J1158.1+5521,MCXC-I,179.54874999999998,55.362500000000004,0.135,2.4369999e+13,X-ray_Lx_scaling,0.422
J1159.2+4947,MCXC-I,179.82249999999996,49.79361111111111,0.211,3.5861e+14,X-ray_Lx_scaling,1.0071
J1159.8+5531,MCXC-I,179.96291666666662,55.532222222222224,0.0808,6.7e+13,X-ray_Lx_scaling,0.6019
J1200.0+1124,MCXC-I,180.01041666666666,11.404166666666667,0.207,1.9944001e+14,X-ray_Lx_scaling,0.8293
J1200.0-3124,MCXC-I,180.02083333333331,-31.40583333333333,0.0685,1.5649e+14,X-ray_Lx_scaling,0.8018
J1200.1+6809,MCXC-I,180.0320833333333,68.15194444444445,0.265,1.7539999e+14,X-ray_Lx_scaling,0.7781
J1200.3+5613,MCXC-I,180.09166666666664,56.23027777777778,0.065,1.3250999e+14,X-ray_Lx_scaling,0.7594
J1200.4+0320,MCXC-I,180.1058333333333,3.3336111111111113,0.1339,4.1194e+14,X-ray_Lx_scaling,1.0834
J1200.8-0327,MCXC-I,180.20583333333332,-3.4583333333333335,0.396,1.7854001e+14,X-ray_Lx_scaling,0.745
J1201.0-4623,MCXC-I,180.26416666666665,-46.39055555555556,0.118,2.135e+14,X-ray_Lx_scaling,0.8749
J1201.0+1209,MCXC-I,180.26999999999998,12.158611111111112,0.304,2.3650001e+14,X-ray_Lx_scaling,0.8473
J1201.3+2306,MCXC-I,180.32583333333332,23.109166666666667,0.269,4.4278002e+14,X-ray_Lx_scaling,1.0579
J1201.9+5802,MCXC-I,180.4995833333333,58.0475,0.1031,1.5593e+14,X-ray_Lx_scaling,0.7918
J1202.2+5751,MCXC-I,180.5570833333333,57.86472222222223,0.677,2.4828e+14,X-ray_Lx_scaling,0.7442
J1202.9-0650,MCXC-I,180.72624999999996,-6.835277777777778,0.1268,2.3584001e+14,X-ray_Lx_scaling,0.9018
J1203.0+2836,MCXC-I,180.76166666666666,28.60388888888889,0.1341,1.9879e+14,X-ray_Lx_scaling,0.8497
J1203.2-2131,MCXC-I,180.82083333333333,-21.522777777777776,0.1992,5.6181997e+14,X-ray_Lx_scaling,1.1745
J1204.0+2807,MCXC-I,181.01333333333332,28.123333333333335,0.1631,1.7549e+14,X-ray_Lx_scaling,0.8071
J1204.1+2020,MCXC-I,181.04833333333332,20.348055555555554,0.0252,3.186e+13,X-ray_Lx_scaling,0.4781
J1204.3-0350,MCXC-I,181.09541666666664,-3.8486111111111114,0.261,7.48e+13,X-ray_Lx_scaling,0.5865
J1204.4+0154,MCXC-I,181.10499999999996,1.9005555555555556,0.0199,6.7720003e+13,X-ray_Lx_scaling,0.6158
J1204.9+2237,MCXC-I,181.24041666666665,22.616666666666667,0.2519,1.8572e+14,X-ray_Lx_scaling,0.7969
J1205.0-0332,MCXC-I,181.26208333333332,-3.5419444444444443,0.368,6.5140003e+13,X-ray_Lx_scaling,0.5381
J1205.2+3920,MCXC-I,181.30208333333331,39.349444444444444,0.0381,1.0322e+14,X-ray_Lx_scaling,0.7047
J1205.5+4419,MCXC-I,181.3875,44.31916666666667,0.3384,8.378001e+13,X-ray_Lx_scaling,0.5918
J1205.8+4429,MCXC-I,181.4658333333333,44.48722222222222,0.5921,1.6324e+14,X-ray_Lx_scaling,0.6694
J1206.1+4419,MCXC-I,181.52791666666664,44.324444444444445,0.2946,7.038e+13,X-ray_Lx_scaling,0.5676
J1206.2-0848,MCXC-I,181.5520833333333,-8.806111111111111,0.4414,8.4019e+14,X-ray_Lx_scaling,1.2266
J1206.4+2215,MCXC-I,181.61666666666662,22.2525,0.0656,6.237e+13,X-ray_Lx_scaling,0.5906
J1206.5-0744,MCXC-I,181.64,-7.74,0.068,7.588e+13,X-ray_Lx_scaling,0.63
J1206.6+2811,MCXC-I,181.6558333333333,28.183611111111112,0.0283,4.179e+13,X-ray_Lx_scaling,0.5229
J1206.9+7139,MCXC-I,181.74291666666664,71.6575,0.1912,2.2909e+14,X-ray_Lx_scaling,0.8734
J1208.3-2937,MCXC-I,182.075,-29.633333333333333,0.171,1.2452e+14,X-ray_Lx_scaling,0.7179
J1210.3+0523,MCXC-I,182.57833333333332,5.385000000000001,0.0748,1.616e+14,X-ray_Lx_scaling,0.8088
J1210.7-4644,MCXC-I,182.68416666666664,-46.73833333333334,0.032,7.549e+13,X-ray_Lx_scaling,0.6361
J1211.0+3519,MCXC-I,182.75833333333333,35.3325,0.138,1.8147e+14,X-ray_Lx_scaling,0.8232
J1211.2+3911,MCXC-I,182.81708333333333,39.19472222222222,0.34,2.0973001e+14,X-ray_Lx_scaling,0.803
J1212.3-1816,MCXC-I,183.07874999999996,-18.27861111111111,0.269,4.8327e+14,X-ray_Lx_scaling,1.0892
J1212.3+2733,MCXC-I,183.07999999999996,27.55388888888889,0.353,4.8848e+14,X-ray_Lx_scaling,1.0592
J1212.9+2727,MCXC-I,183.2458333333333,27.453611111111112,0.179,1.776e+14,X-ray_Lx_scaling,0.8058
J1213.5+0253,MCXC-I,183.39291666666665,2.8991666666666664,0.409,1.5931e+14,X-ray_Lx_scaling,0.7136
J1215.4-3900,MCXC-I,183.8708333333333,-39.015277777777776,0.119,2.7267001e+14,X-ray_Lx_scaling,0.9489
J1216.3+2633,MCXC-I,184.08291666666665,26.555833333333332,0.428,1.7304e+14,X-ray_Lx_scaling,0.7282
J1217.2+6940,MCXC-I,184.31083333333333,69.66972222222223,0.107,2.542e+13,X-ray_Lx_scaling,0.432
J1217.6+0339,MCXC-I,184.41916666666665,3.6625,0.0766,3.5915e+14,X-ray_Lx_scaling,1.0548
J1217.7+4729,MCXC-I,184.4320833333333,47.48722222222222,0.27,2.4049002e+14,X-ray_Lx_scaling,0.8628
J1217.8+2255,MCXC-I,184.45208333333332,22.921111111111113,0.14,7.524e+13,X-ray_Lx_scaling,0.6134
J1218.4+4013,MCXC-I,184.62041666666667,40.218333333333334,0.3038,4.0532e+14,X-ray_Lx_scaling,1.014
J1218.4+3011,MCXC-I,184.62125,30.19611111111111,0.368,8.0909995e+13,X-ray_Lx_scaling,0.5784
J1219.3-1315,MCXC-I,184.83249999999998,-13.26,0.0688,1.8728e+14,X-ray_Lx_scaling,0.8512
J1220.2+7522,MCXC-I,185.07208333333332,75.36999999999999,0.0059,3.21e+12,X-ray_Lx_scaling,0.2237
J1220.9+1810,MCXC-I,185.23208333333332,18.175555555555558,0.4294,1.518e+14,X-ray_Lx_scaling,0.6967
J1221.4+4918,MCXC-I,185.35416666666663,49.301944444444445,0.7,3.0916e+14,X-ray_Lx_scaling,0.7933
J1222.0+2709,MCXC-I,185.50791666666666,27.155277777777776,0.472,2.1231e+14,X-ray_Lx_scaling,0.7662
J1222.1+7526,MCXC-I,185.52916666666664,75.43805555555556,0.24,8.861e+13,X-ray_Lx_scaling,0.6254
J1222.2+2559,MCXC-I,185.56791666666666,25.994444444444447,0.16,6.727e+13,X-ray_Lx_scaling,0.5869
J1223.1+1037,MCXC-I,185.7770833333333,10.623888888888889,0.0258,5.5940003e+13,X-ray_Lx_scaling,0.5767
J1224.2+7531,MCXC-I,186.07291666666666,75.5275,0.0056,9.6e+11,X-ray_Lx_scaling,0.1497
J1224.6+3159,MCXC-I,186.16749999999996,31.98638888888889,0.063,6.291e+13,X-ray_Lx_scaling,0.5928
J1225.2+3213,MCXC-I,186.29999999999998,32.22916666666667,0.0594,1.0212999e+14,X-ray_Lx_scaling,0.6975
J1226.3+6224,MCXC-I,186.59208333333333,62.410555555555554,0.398,1.5464e+14,X-ray_Lx_scaling,0.7096
J1226.9+3332,MCXC-I,186.73999999999998,33.54722222222222,0.888,4.3857e+14,X-ray_Lx_scaling,0.8273
J1227.1+1951,MCXC-I,186.77499999999998,19.85388888888889,0.3241,4.4502e+14,X-ray_Lx_scaling,1.0381
J1227.2+0858,MCXC-I,186.80916666666664,8.970833333333333,0.0873,5.192e+13,X-ray_Lx_scaling,0.5517
J1227.4+0849,MCXC-I,186.86666666666662,8.828888888888889,0.0896,1.2514e+14,X-ray_Lx_scaling,0.7391
J1227.8+6322,MCXC-I,186.96041666666665,63.38305555555556,0.1454,2.113e+14,X-ray_Lx_scaling,0.8638
J1228.8+1924,MCXC-I,187.21999999999997,19.407777777777778,0.161,1.8759001e+14,X-ray_Lx_scaling,0.8258
J1229.0+4737,MCXC-I,187.25916666666663,47.625,0.254,3.5386e+14,X-ray_Lx_scaling,0.9871
J1229.9+1147,MCXC-I,187.4966666666666,11.789166666666667,0.0852,1.4447e+14,X-ray_Lx_scaling,0.7765
J1230.2+2326,MCXC-I,187.55916666666664,23.434444444444445,0.221,1.3045e+14,X-ray_Lx_scaling,0.7163
J1230.7+3439,MCXC-I,187.67916666666665,34.655,0.3331,4.6781002e+14,X-ray_Lx_scaling,1.052
J1230.7+1033,MCXC-I,187.6958333333333,10.560555555555556,0.165,4.3444e+14,X-ray_Lx_scaling,1.0911
J1230.7+1220,MCXC-I,187.69708333333332,12.336944444444445,0.0036,1.2092001e+14,X-ray_Lx_scaling,0.7508
J1231.0+0037,MCXC-I,187.7733333333333,0.6288888888888889,0.0232,1.981e+13,X-ray_Lx_scaling,0.4084
J1231.3+8225,MCXC-I,187.84958333333333,82.42805555555556,0.2053,2.7776e+14,X-ray_Lx_scaling,0.9267
J1231.7+4137,MCXC-I,187.93999999999997,41.61972222222222,0.176,9.469e+13,X-ray_Lx_scaling,0.6541
J1232.8+2605,MCXC-I,188.20166666666663,26.094166666666666,0.22,1.4062001e+14,X-ray_Lx_scaling,0.7347
J1233.9+1525,MCXC-I,188.48083333333332,15.432222222222222,0.238,2.2815e+14,X-ray_Lx_scaling,0.8578
J1234.2+0947,MCXC-I,188.56666666666666,9.78361111111111,0.229,3.7690002e+14,X-ray_Lx_scaling,1.0173
J1234.2-3856,MCXC-I,188.57041666666663,-38.94277777777778,0.2373,5.2683e+14,X-ray_Lx_scaling,1.134
J1235.1+4117,MCXC-I,188.77708333333334,41.29555555555555,0.189,1.0699e+14,X-ray_Lx_scaling,0.6782
J1235.9+2742,MCXC-I,188.98749999999998,27.711666666666666,0.3821,1.1618001e+14,X-ray_Lx_scaling,0.649
J1236.4+1631,MCXC-I,189.10041666666666,16.528333333333332,0.078,1.3503e+14,X-ray_Lx_scaling,0.761
J1236.4+1224,MCXC-I,189.11916666666664,12.405833333333334,0.0667,2.734e+13,X-ray_Lx_scaling,0.4485
J1236.5+0051,MCXC-I,189.1308333333333,0.8619444444444444,0.205,3.916e+13,X-ray_Lx_scaling,0.4824
J1236.7-3354,MCXC-I,189.18624999999997,-33.90277777777778,0.0796,1.6327e+14,X-ray_Lx_scaling,0.8103
J1236.7-3531,MCXC-I,189.19375,-35.532777777777774,0.0736,1.29320006e+14,X-ray_Lx_scaling,0.7512
J1236.9+2550,MCXC-I,189.23708333333332,25.840833333333332,0.175,8.827e+13,X-ray_Lx_scaling,0.6392
J1236.9+6311,MCXC-I,189.2458333333333,63.190555555555555,0.3019,5.3930002e+14,X-ray_Lx_scaling,1.1161
J1237.6+2632,MCXC-I,189.41083333333333,26.539722222222224,0.278,7.096e+13,X-ray_Lx_scaling,0.5727
J1240.2-4825,MCXC-I,190.0570833333333,-48.43277777777777,0.152,4.8403e+14,X-ray_Lx_scaling,1.1362
J1240.4-1147,MCXC-I,190.10416666666663,-11.793055555555556,0.193,6.9999998e+13,X-ray_Lx_scaling,0.5879
J1241.3+1834,MCXC-I,190.32958333333332,18.57111111111111,0.073,1.7931e+14,X-ray_Lx_scaling,0.8378
J1241.5+3250,MCXC-I,190.38833333333332,32.83972222222222,0.39,2.8284e+14,X-ray_Lx_scaling,0.8704
J1242.8+0241,MCXC-I,190.70624999999995,2.6855555555555557,0.0031,1.231e+13,X-ray_Lx_scaling,0.3506
J1243.3+2716,MCXC-I,190.845,27.275555555555556,0.194,2.7771e+14,X-ray_Lx_scaling,0.9304
J1244.0+1653,MCXC-I,191.00666666666663,16.895,0.549,3.1592e+14,X-ray_Lx_scaling,0.8486
J1244.6-1159,MCXC-I,191.1583333333333,-11.985277777777776,0.0963,2.3246e+14,X-ray_Lx_scaling,0.9066
J1246.0+7057,MCXC-I,191.52166666666668,70.96444444444445,0.225,2.7077e+14,X-ray_Lx_scaling,0.9124
J1247.3+5500,MCXC-I,191.84249999999997,55.01083333333333,0.083,1.0254e+14,X-ray_Lx_scaling,0.6931
J1247.7-0548,MCXC-I,191.92999999999998,-5.815833333333333,0.2928,6.95e+13,X-ray_Lx_scaling,0.5657
J1247.7-0247,MCXC-I,191.92999999999998,-2.792222222222222,0.1797,3.0859e+14,X-ray_Lx_scaling,0.9685
J1248.6-0548,MCXC-I,192.15208333333334,-5.800277777777778,0.0041,1.13e+12,X-ray_Lx_scaling,0.1583
J1248.7-4118,MCXC-I,192.19958333333332,-41.30777777777777,0.0114,1.6218e+14,X-ray_Lx_scaling,0.826
J1252.0-2920,MCXC-I,193.01999999999998,-29.3475,0.188,8.715e+13,X-ray_Lx_scaling,0.6336
J1252.5-3116,MCXC-I,193.14208333333332,-31.267777777777777,0.0535,1.8872e+14,X-ray_Lx_scaling,0.8575
J1253.0+6248,MCXC-I,193.26999999999998,62.80277777777778,0.235,1.1696e+14,X-ray_Lx_scaling,0.6873
J1253.0-0912,MCXC-I,193.27291666666665,-9.200277777777776,0.0146,2.719e+13,X-ray_Lx_scaling,0.455
J1253.2-1522,MCXC-I,193.30999999999997,-15.38,0.0462,9.838e+13,X-ray_Lx_scaling,0.6917
J1253.2+1555,MCXC-I,193.31166666666664,15.931388888888888,0.275,1.20280005e+14,X-ray_Lx_scaling,0.6836
J1253.6-3931,MCXC-I,193.42041666666663,-39.53194444444444,0.1794,6.9838e+14,X-ray_Lx_scaling,1.2717
J1254.0-0642,MCXC-I,193.51125,-6.7011111111111115,0.1962,3.9698e+14,X-ray_Lx_scaling,1.0473
J1254.3-2901,MCXC-I,193.59791666666666,-29.022777777777776,0.0542,1.5435e+14,X-ray_Lx_scaling,0.8018
J1254.6+2545,MCXC-I,193.65958333333333,25.753611111111113,0.193,5.776e+13,X-ray_Lx_scaling,0.5514
J1254.6-2913,MCXC-I,193.67249999999999,-29.223333333333333,0.0544,2.0799e+14,X-ray_Lx_scaling,0.8855
J1254.7-1526,MCXC-I,193.69541666666663,-15.444444444444445,0.1506,2.8190998e+14,X-ray_Lx_scaling,0.9493
J1254.8+2550,MCXC-I,193.7233333333333,25.84861111111111,0.233,8.368e+13,X-ray_Lx_scaling,0.6151
J1255.5+3521,MCXC-I,193.87791666666664,35.36027777777778,0.1585,1.4278001e+14,X-ray_Lx_scaling,0.7546
J1255.5-3019,MCXC-I,193.89374999999998,-30.330555555555556,0.0541,1.5583e+14,X-ray_Lx_scaling,0.8043
J1255.7-1239,MCXC-I,193.92541666666662,-12.655000000000001,0.0585,8.179e+13,X-ray_Lx_scaling,0.6479
J1256.0+2556,MCXC-I,194.02041666666665,25.947777777777777,0.232,7.034e+13,X-ray_Lx_scaling,0.5807
J1256.4+0440,MCXC-I,194.11041666666665,4.67,0.23,2.4053e+14,X-ray_Lx_scaling,0.8755
J1256.6+4715,MCXC-I,194.16416666666663,47.25527777777778,0.404,9.339e+13,X-ray_Lx_scaling,0.5984
J1256.9-3119,MCXC-I,194.24916666666664,-31.321944444444444,0.0561,1.1076e+14,X-ray_Lx_scaling,0.7174
J1257.1-1724,MCXC-I,194.29041666666663,-17.400277777777777,0.0473,2.9254e+14,X-ray_Lx_scaling,0.9944
J1257.1-1339,MCXC-I,194.29249999999996,-13.655555555555557,0.0151,1.8369999e+13,X-ray_Lx_scaling,0.3992
J1257.2-3022,MCXC-I,194.32041666666663,-30.376944444444444,0.0554,2.3354e+14,X-ray_Lx_scaling,0.9201
J1257.3+6930,MCXC-I,194.33374999999998,69.50638888888889,0.227,2.7816e+14,X-ray_Lx_scaling,0.92
J1258.6-0145,MCXC-I,194.67125,-1.7569444444444444,0.0845,4.1213003e+14,X-ray_Lx_scaling,1.1015
J1258.8-2640,MCXC-I,194.70749999999995,-26.6675,0.0767,1.6005e+14,X-ray_Lx_scaling,0.8057
J1259.3-0411,MCXC-I,194.8395833333333,-4.1947222222222225,0.0845,4.3928e+14,X-ray_Lx_scaling,1.1252
J1259.7+2756,MCXC-I,194.9295833333333,27.93861111111111,0.0231,4.2845996e+14,X-ray_Lx_scaling,1.1378
J1259.7-3237,MCXC-I,194.9395833333333,-32.61666666666667,0.076,4.571e+13,X-ray_Lx_scaling,0.5307
J1259.8+3120,MCXC-I,194.96208333333328,31.346666666666664,0.0523,3.3730001e+13,X-ray_Lx_scaling,0.4832
J1301.6-0650,MCXC-I,195.40125,-6.833333333333333,0.0898,1.5884e+14,X-ray_Lx_scaling,0.8002
J1301.7+1059,MCXC-I,195.4308333333333,10.993055555555555,0.231,1.283e+14,X-ray_Lx_scaling,0.7098
J1302.8-0230,MCXC-I,195.71124999999998,-2.506111111111111,0.0847,1.6050001e+14,X-ray_Lx_scaling,0.8043
J1303.0+5756,MCXC-I,195.76125,57.94194444444444,0.1961,2.2697001e+14,X-ray_Lx_scaling,0.8692
J1303.7-2415,MCXC-I,195.9333333333333,-24.250833333333333,0.1288,4.0605997e+14,X-ray_Lx_scaling,1.0801
J1303.7+1916,MCXC-I,195.93999999999997,19.27138888888889,0.0643,1.8814e+14,X-ray_Lx_scaling,0.8537
J1304.2-3030,MCXC-I,196.06958333333333,-30.51527777777778,0.0117,2.254e+13,X-ray_Lx_scaling,0.4278
J1304.4+3335,MCXC-I,196.11458333333331,33.591944444444444,0.1882,3.2319e+14,X-ray_Lx_scaling,0.9806
J1305.9-3739,MCXC-I,196.4770833333333,-37.66138888888889,0.0497,1.2242e+14,X-ray_Lx_scaling,0.7432
J1305.9+3054,MCXC-I,196.47791666666666,30.906388888888888,0.1832,3.6434e+14,X-ray_Lx_scaling,1.0224
J1306.0+2630,MCXC-I,196.50708333333333,26.505,0.3063,5.6206002e+14,X-ray_Lx_scaling,1.1297
J1306.9+4633,MCXC-I,196.72791666666666,46.55611111111111,0.2259,4.7160003e+14,X-ray_Lx_scaling,1.0974
J1307.8+2925,MCXC-I,196.95333333333332,29.429722222222225,0.241,1.5174e+14,X-ray_Lx_scaling,0.7479
J1308.5+5342,MCXC-I,197.13708333333332,53.70416666666667,0.33,1.4101e+14,X-ray_Lx_scaling,0.7062
J1309.2-0136,MCXC-I,197.32083333333333,-1.6125,0.088,1.8597e+14,X-ray_Lx_scaling,0.8439
J1309.9+3222,MCXC-I,197.48166666666665,32.375277777777775,0.29,8.509e+13,X-ray_Lx_scaling,0.6058
J1334.5+3756,MCXC-I,203.64333333333332,37.94944444444444,0.308,3.245e+13,X-ray_Lx_scaling,0.4363
J1311.0-0310,MCXC-I,197.75791666666666,-3.1766666666666663,0.494,4.1524e+14,X-ray_Lx_scaling,0.95
J1311.1+3913,MCXC-I,197.79125,39.2175,0.072,1.3861999e+14,X-ray_Lx_scaling,0.7692
J1311.2+3228,MCXC-I,197.80291666666665,32.48277777777778,0.245,1.8542e+14,X-ray_Lx_scaling,0.7984
J1311.5-0120,MCXC-I,197.87499999999997,-1.3352777777777778,0.1832,8.3920004e+14,X-ray_Lx_scaling,1.3502
J1311.5-0551,MCXC-I,197.87583333333333,-5.857222222222222,0.461,1.7633e+14,X-ray_Lx_scaling,0.7234
J1311.5+2200,MCXC-I,197.88416666666666,22.00888888888889,0.266,4.9919e+14,X-ray_Lx_scaling,1.1022
J1311.7+2201,MCXC-I,197.92999999999998,22.026666666666667,0.1716,1.8158e+14,X-ray_Lx_scaling,0.8139
J1311.8+3227,MCXC-I,197.95791666666665,32.46138888888889,0.43,2.0627e+14,X-ray_Lx_scaling,0.7715
J1312.3+3900,MCXC-I,198.08083333333332,39.01611111111111,0.404,2.2138e+14,X-ray_Lx_scaling,0.7979
J1313.1+4616,MCXC-I,198.27666666666664,46.28111111111111,0.183,3.2283e+14,X-ray_Lx_scaling,0.9821
J1313.6-3250,MCXC-I,198.41291666666666,-32.844722222222224,0.0518,2.0600001e+13,X-ray_Lx_scaling,0.4101
J1314.2-0659,MCXC-I,198.55624999999998,-6.993333333333333,0.1892,3.7635e+14,X-ray_Lx_scaling,1.0313
J1314.2+4123,MCXC-I,198.56124999999997,41.39277777777778,0.2011,2.3592999e+14,X-ray_Lx_scaling,0.879
J1314.4+6434,MCXC-I,198.6020833333333,64.57777777777777,0.22,4.1653e+14,X-ray_Lx_scaling,1.0552
J1314.4-2515,MCXC-I,198.61666666666662,-25.261388888888888,0.2439,6.9392e+14,X-ray_Lx_scaling,1.2401
J1315.1+5149,MCXC-I,198.77749999999997,51.82472222222223,0.2836,4.6626e+14,X-ray_Lx_scaling,1.0705
J1315.3-1623,MCXC-I,198.84999999999997,-16.389722222222222,0.0087,5.144e+13,X-ray_Lx_scaling,0.5638
J1316.0+2855,MCXC-I,199.01666666666665,28.922222222222224,0.253,7.17e+13,X-ray_Lx_scaling,0.58
J1317.1-3821,MCXC-I,199.28999999999996,-38.361666666666665,0.2553,5.6404e+14,X-ray_Lx_scaling,1.1526
J1319.7-2127,MCXC-I,199.93624999999997,-21.45638888888889,0.164,1.5992e+14,X-ray_Lx_scaling,0.7822
J1320.0+7003,MCXC-I,200.01833333333332,70.06166666666667,0.3275,4.8603e+14,X-ray_Lx_scaling,1.0677
J1320.2+3308,MCXC-I,200.06416666666667,33.141666666666666,0.0362,5.165e+13,X-ray_Lx_scaling,0.5598
J1320.7-4102,MCXC-I,200.17791666666665,-41.03972222222222,0.0495,9e+13,X-ray_Lx_scaling,0.6708
J1320.7-4855,MCXC-I,200.1958333333333,-48.930277777777775,0.227,3.7894e+14,X-ray_Lx_scaling,1.0199
J1320.9+3354,MCXC-I,200.23749999999998,33.90416666666667,0.182,2.4586e+14,X-ray_Lx_scaling,0.8971
J1322.8+3138,MCXC-I,200.71791666666664,31.645833333333332,0.3083,4.0587e+14,X-ray_Lx_scaling,1.0128
J1323.5+1117,MCXC-I,200.8758333333333,11.296111111111111,0.0911,1.6682e+14,X-ray_Lx_scaling,0.8131
J1324.1+1358,MCXC-I,201.04958333333332,13.979166666666666,0.023,2.825e+13,X-ray_Lx_scaling,0.4596
J1324.7-5736,MCXC-I,201.17999999999998,-57.614444444444445,0.019,1.6812e+14,X-ray_Lx_scaling,0.834
J1325.0-3813,MCXC-I,201.25708333333333,-38.22638888888889,0.296,1.0301e+14,X-ray_Lx_scaling,0.6442
J1325.1-2014,MCXC-I,201.2783333333333,-20.23638888888889,0.1926,3.9924e+14,X-ray_Lx_scaling,1.0506
J1325.2+6550,MCXC-I,201.3120833333333,65.84138888888889,0.18,5.373e+13,X-ray_Lx_scaling,0.5408
J1325.5-3825,MCXC-I,201.39541666666662,-38.43055555555555,0.445,1.9085e+14,X-ray_Lx_scaling,0.7474
J1325.8+5919,MCXC-I,201.4570833333333,59.322500000000005,0.1515,2.6306e+14,X-ray_Lx_scaling,0.9274
J1326.2+1230,MCXC-I,201.57166666666663,12.500833333333333,0.204,6.0627e+14,X-ray_Lx_scaling,1.2027
J1326.2+0013,MCXC-I,201.57416666666663,0.22555555555555556,0.0826,1.8258e+14,X-ray_Lx_scaling,0.8402
J1326.9-2710,MCXC-I,201.725,-27.183333333333334,0.0458,2.7065e+14,X-ray_Lx_scaling,0.9694
J1327.9-3130,MCXC-I,201.98958333333331,-31.5025,0.048,3.9741e+14,X-ray_Lx_scaling,1.101
